[4811.9782, 'N', 300.9226, 'W', 151255.0]
[4811.9783, 'N', 300.9225, 'W', 151256.0]
[4811.9782, 'N', 300.9223, 'W', 151257.0]
[4811.9782, 'N', 300.9222, 'W', 151258.0]
[4811.9782, 'N', 300.9221, 'W', 151259.0]
[4811.9781, 'N', 300.922, 'W', 151300.0]
[4811.9781, 'N', 300.9219, 'W', 151301.0]
[4811.9781, 'N', 300.9218, 'W', 151302.0]
[4811.978, 'N', 300.9217, 'W', 151303.0]
[4811.978, 'N', 300.9216, 'W', 151304.0]
[4811.9779, 'N', 300.9216, 'W', 151305.0]
[4811.9778, 'N', 300.9215, 'W', 151306.0]
[4811.9777, 'N', 300.9214, 'W', 151307.0]
[4811.9777, 'N', 300.9213, 'W', 151308.0]
[4811.9775, 'N', 300.9209, 'W', 151309.0]
[4811.977, 'N', 300.9202, 'W', 151310.0]
[4811.9764, 'N', 300.9194, 'W', 151311.0]
[4811.9756, 'N', 300.9187, 'W', 151312.0]
[4811.9749, 'N', 300.9178, 'W', 151313.0]
[4811.9745, 'N', 300.9171, 'W', 151314.0]
[4811.9742, 'N', 300.9167, 'W', 151315.0]
[4811.9739, 'N', 300.9163, 'W', 151316.0]
[4811.9734, 'N', 300.9157, 'W', 151317.0]
[4811.9726, 'N', 300.9148, 'W', 151318.0]
[4811.9719, 'N', 300.914, 'W', 151319.0]
[4811.9713, 'N', 300.9131, 'W', 151320.0]
[4811.9707, 'N', 300.9122, 'W', 151321.0]
[4811.9702, 'N', 300.9112, 'W', 151322.0]
[4811.9696, 'N', 300.9104, 'W', 151323.0]
[4811.9689, 'N', 300.9095, 'W', 151324.0]
[4811.9683, 'N', 300.9086, 'W', 151325.0]
[4811.9677, 'N', 300.9077, 'W', 151326.0]
[4811.9671, 'N', 300.907, 'W', 151327.0]
[4811.9668, 'N', 300.9066, 'W', 151328.0]
[4811.9665, 'N', 300.9063, 'W', 151329.0]
[4811.966, 'N', 300.9057, 'W', 151330.0]
[4811.9654, 'N', 300.9049, 'W', 151331.0]
[4811.9648, 'N', 300.9041, 'W', 151332.0]
[4811.9643, 'N', 300.9036, 'W', 151333.0]
[4811.964, 'N', 300.9033, 'W', 151334.0]
[4811.9639, 'N', 300.9031, 'W', 151335.0]
[4811.9638, 'N', 300.903, 'W', 151336.0]
[4811.9637, 'N', 300.9029, 'W', 151337.0]
[4811.9636, 'N', 300.9028, 'W', 151338.0]
[4811.9635, 'N', 300.9027, 'W', 151339.0]
[4811.9635, 'N', 300.9027, 'W', 151340.0]
[4811.9634, 'N', 300.9026, 'W', 151341.0]
[4811.9634, 'N', 300.9025, 'W', 151342.0]
[4811.9634, 'N', 300.9024, 'W', 151343.0]
[4811.9633, 'N', 300.9024, 'W', 151344.0]
[4811.9633, 'N', 300.9023, 'W', 151345.0]
[4811.9633, 'N', 300.9023, 'W', 151346.0]
[4811.9632, 'N', 300.9022, 'W', 151347.0]
[4811.9632, 'N', 300.9022, 'W', 151348.0]
[4811.9631, 'N', 300.9021, 'W', 151349.0]
[4811.9631, 'N', 300.9021, 'W', 151350.0]
[4811.9631, 'N', 300.902, 'W', 151351.0]
[4811.963, 'N', 300.902, 'W', 151352.0]
[4811.963, 'N', 300.9019, 'W', 151353.0]
[4811.9629, 'N', 300.9019, 'W', 151354.0]
[4811.9629, 'N', 300.9019, 'W', 151355.0]
[4811.9624, 'N', 300.9023, 'W', 151356.0]
