[4811.9735, 'N', 300.9188, 'W', 90347.0]
[4811.9735, 'N', 300.9187, 'W', 90348.0]
[4811.9734, 'N', 300.9187, 'W', 90349.0]
[4811.9729, 'N', 300.9181, 'W', 90350.0]
[4811.9725, 'N', 300.9173, 'W', 90351.0]
[4811.9722, 'N', 300.9164, 'W', 90352.0]
[4811.9718, 'N', 300.9157, 'W', 90353.0]
[4811.9715, 'N', 300.9149, 'W', 90354.0]
[4811.9712, 'N', 300.914, 'W', 90355.0]
[4811.9709, 'N', 300.9135, 'W', 90356.0]
[4811.9708, 'N', 300.9132, 'W', 90357.0]
[4811.9706, 'N', 300.9127, 'W', 90358.0]
[4811.9705, 'N', 300.9123, 'W', 90359.0]
[4811.9704, 'N', 300.9121, 'W', 90400.0]
[4811.9703, 'N', 300.9116, 'W', 90401.0]
[4811.97, 'N', 300.9112, 'W', 90402.0]
[4811.9697, 'N', 300.9106, 'W', 90403.0]
[4811.9694, 'N', 300.9102, 'W', 90404.0]
[4811.9693, 'N', 300.9097, 'W', 90405.0]
[4811.9691, 'N', 300.9093, 'W', 90406.0]
[4811.9691, 'N', 300.9089, 'W', 90407.0]
[4811.969, 'N', 300.9086, 'W', 90408.0]
[4811.9689, 'N', 300.9082, 'W', 90409.0]
[4811.9687, 'N', 300.9077, 'W', 90410.0]
[4811.9683, 'N', 300.9073, 'W', 90411.0]
[4811.9681, 'N', 300.9069, 'W', 90412.0]
[4811.9679, 'N', 300.9065, 'W', 90413.0]
[4811.9676, 'N', 300.9061, 'W', 90414.0]
[4811.9673, 'N', 300.9056, 'W', 90415.0]
[4811.967, 'N', 300.905, 'W', 90416.0]
[4811.9667, 'N', 300.9044, 'W', 90417.0]
[4811.9665, 'N', 300.904, 'W', 90418.0]
[4811.9664, 'N', 300.9035, 'W', 90419.0]
[4811.9664, 'N', 300.9031, 'W', 90420.0]
[4811.9663, 'N', 300.9026, 'W', 90421.0]
[4811.9661, 'N', 300.9021, 'W', 90422.0]
[4811.9658, 'N', 300.9017, 'W', 90423.0]
[4811.9657, 'N', 300.9013, 'W', 90424.0]
[4811.9655, 'N', 300.9009, 'W', 90425.0]
[4811.9653, 'N', 300.9005, 'W', 90426.0]
